,SiO2,TiO2,Al2O3,Fe2O3,FeO,MgO,CaO,Na2O,T_pyMelt,T_MELTS,F_MELTS,F_pyMelt,P,Augite,Garnet,Liquid,Olivine,Orthopyroxene,X,Spinel,Plagioclase
46,38.7852751037132,2.47803770416712,2.52758087043482,2.20345007355422,17.0688982314753,28.1178409709699,6.01392018587934,2.8049968598061,1595.990641609052,1585.1999999999907,0.05440862402115263,0.06115258808265966,3864.0,9.6035596714661,14.028346900887,0.633499894844547,47.788032745056,20.9265607877464,0.006813292050382305,,
47,38.8006402351695,2.47676229885721,2.60593260327269,2.20023507014258,16.9661237228999,28.0838234061931,6.03944637933079,2.82703628413425,1594.5805608047128,1584.5999999999904,0.056035797823654955,0.06274263918968222,3843.0,9.56901202718144,13.9973251899129,0.625402683591151,47.6912079423232,20.9370521569913,0.006737800943666786,,
48,38.8197245901695,2.46965425107148,2.68903332799783,2.19308490422758,16.862375338613,28.0528337782402,6.07257168715818,2.84072212252218,1593.1661326678648,1584.099999999998,0.05756127326350014,0.06434149659823224,3821.0,9.5150289858306,13.9630455641347,0.630748716822623,47.5592996738978,21.0018770593143,0.006806395994632814,,
49,38.8395673158112,2.46035810418785,2.77002050404129,2.18536419745812,16.7603806447204,28.0277004409948,6.10814481616598,2.84846397662029,1591.7473791231746,1583.6999999999975,0.05908674870334562,0.06594912505959556,3800.0,9.45075507968042,13.9308683213048,0.645011690538993,47.4201950845663,21.0731698239095,0.006971591985938099,,
50,38.7567004240547,2.49198835587982,2.81278614483431,2.26106072077693,16.7491344673498,28.0999250465914,6.24560941084224,2.58279542967088,1590.3243208837591,1585.699999999994,0.06091731923116077,0.06756549154415821,3779.0,9.25302604037339,13.8839621261435,0.618854076078059,47.2560002810858,21.3281574763192,0.006701906823457433,,
51,38.7775591525691,2.48136636979157,2.90049793178563,2.25327390244812,16.6382221405846,28.0754494965833,6.28558635494785,2.58804465128983,1588.8969775298976,1585.2999999999934,0.062341096308349546,0.06919056508976776,3757.0,9.19083165769646,13.8516290955107,0.637736507716618,47.1494012684655,21.3704014706107,0.006916881862436206,,
52,38.7936586623555,2.47630228791781,2.98611197192954,2.24729336053691,16.5384044999992,28.0382831175318,6.31556415505931,2.60438194466993,1587.4653675811655,1584.699999999992,0.06406996847350654,0.07082431666251693,3736.0,9.17228655154897,13.7746818945062,0.631177180250917,47.0518222935445,21.4000320801495,0.006858385094544348,,
53,38.809340746689,2.47219527270475,3.07763203411301,2.24145075498418,16.4356825610497,27.9944683080678,6.34483560734435,2.62439471504724,1586.0295085626399,1583.9999999999918,0.0657988406386663,0.07246671902853721,3714.0,9.1612548425905,13.6951332153686,0.618869455221918,46.9588284793902,21.4259140074287,0.006737094004157615,,
54,38.8300908957968,2.46103284733964,3.16690890846881,2.23354976993905,16.3256174058447,27.969721151782,6.38480332153244,2.62827569929658,1584.5894170657575,1583.5999999999913,0.06722261771585449,0.0741177466357679,3693.0,9.09651382325193,13.6632682078552,0.639346319158092,46.851140513334,21.4697311364008,0.006970631477955647,,
55,38.8464786613803,2.45556610435784,3.26207733394891,2.22702003595011,16.2216325014357,27.9250412583235,6.41587191592843,2.64631218867526,1583.1451088043352,1582.89999999999,0.06895148988101424,0.07577737550486775,3671.0,9.08244545541613,13.5831965441181,0.63057102487403,46.7554141537932,21.4983728217984,0.006887722827679204,,
56,38.862484808338,2.45068130943885,3.35513141596993,2.22082860238496,16.1194634917386,27.881106674245,6.44497052665953,2.66533317122505,1581.6965986662076,1582.199999999999,0.07068036204617081,0.07744558312812622,3650.0,9.06894467658664,13.504311534138,0.620225209606671,46.6608410028155,21.5256775768532,0.006787318993288148,,
