,Ce,K,La,Na,Nd,Pb,Sr,Ti,Yb,Na_new
179,0.0013611019745188952,2.9854002264865573e-06,6.158251572197894e-07,0.01833941424097442,0.563180720921281,2.0797823040186898e-05,0.015943749870658098,0.1689982803064666,0.9937047433023367,0.5853394906356342
180,0.001262642852192875,2.6840607638414746e-06,5.456375610716591e-07,0.017724303680109865,0.5482061021015261,1.9293354277989642e-05,0.014637032626800474,0.16681622292624645,0.9924574086472998,0.574275367382595
181,0.0011651199511912324,2.392691814198314e-06,4.809925394830448e-07,0.017063579397799684,0.5315074750097026,1.7803191104789666e-05,0.013326314257219574,0.16457837039410483,0.9914841356246007,0.5603519824943042
182,0.0010758296261247854,2.1346832193083326e-06,4.2356449589131664e-07,0.016447691917763182,0.5161820723874512,1.6438822810056177e-05,0.012151228324413036,0.1624037798872418,0.9907340165506201,0.5472144265640759
183,0.0009869574241408209,1.8852208756605012e-06,3.6979175802627115e-07,0.015795614623477915,0.4994408894812738,1.508084349281393e-05,0.010981701125936447,0.1601007270029521,0.9896982796605286,0.532614221799657
184,0.0009098842423949793,1.6774551084339888e-06,3.241679642285827e-07,0.015231043852708098,0.4852526434641835,1.3903154807393598e-05,0.010002298925618975,0.15789253030967276,0.9881111244313704,0.5213686015941165
185,0.0008349480342813895,1.4810373681879256e-06,2.827749986192943e-07,0.014640232764954858,0.4700424894475403,1.2758119369325162e-05,0.009043295820541924,0.15567251054851144,0.987054878496478,0.5079529183764593
186,0.0007630712155478585,1.2990516967184615e-06,2.4543020609694843e-07,0.014038594640726468,0.4542195827311173,1.1659831816520777e-05,0.00812816602703353,0.15341221435758715,0.9860298112665424,0.49327584992103873
187,0.0006968569214790221,1.1378029817525787e-06,2.1281444991199887e-07,0.013455859474894614,0.43875007907169994,1.0648068409696453e-05,0.007296558901315757,0.15117341386591313,0.9850163052100965,0.4789938281481485
188,0.0006382623745876447,1.0010570673465068e-06,1.8476198948118053e-07,0.012936140092914446,0.4251955682967993,9.75273577468389e-06,0.0065842509079403685,0.14900339035757293,0.9836737267517269,0.46670485089586633
189,0.0005795182311546837,8.683157306990983e-07,1.586834654799713e-07,0.01237062119682298,0.4099391507596874,8.85511728419722e-06,0.005865751076620621,0.14672586259839446,0.9825970533122398,0.4519308797025431
190,0.000524868628165317,7.500424485276602e-07,1.357303932781978e-07,0.011817502147378945,0.3948864721562455,8.020063927823194e-06,0.005208488283017774,0.14443830259260312,0.9815030807731916,0.43711829888928094
191,0.00047847655416975775,6.544730400122344e-07,1.1664081116280243e-07,0.011353302149446269,0.38257413905830584,7.311186736040455e-06,0.004675595127311427,0.14222737991851073,0.9792908235270593,0.4263081928311614
192,0.0004330603536825438,5.641445580552932e-07,9.963453784196382e-08,0.010848294980977431,0.3685725021939563,6.6172210240117144e-06,0.004146105192595136,0.13999207773509628,0.9777612363144632,0.41224593386897945
193,0.0003926497984441486,4.874622472370798e-07,8.532621543245805e-08,0.010376282125793319,0.3554069797913232,5.999742251268834e-06,0.0036844099180935296,0.137821854062674,0.9761214573896629,0.3993371409108975
194,0.00035542605465126425,4.199056710502882e-07,7.297327253061668e-08,0.009912810514355967,0.34236530845902846,5.430958390257018e-06,0.0032639551215994105,0.13570883635889133,0.9750958954317392,0.3854802209246786
195,0.00032000067004210066,3.5847682027764514e-07,6.185779869891427e-08,0.009448314670923443,0.3291692698802027,4.8896537018317665e-06,0.0028710656872788856,0.13353486096237616,0.9740205307203617,0.37127879566078503
196,0.0002878632926876537,3.0536846518868297e-07,5.2296720015961395e-08,0.009005122212067897,0.3166633678640897,4.398590210847007e-06,0.0025221849817948804,0.1314083093048277,0.9734197205432472,0.3582154081914265
197,0.00025827885579752044,2.590422413386573e-07,4.409829264166842e-08,0.008570649569561032,0.3040634001324079,3.9465359969060914e-06,0.002207265833883112,0.12925715538081894,0.9723317985565941,0.3445296984403557
198,0.00023178005728458973,2.1964854649815234e-07,3.7122115255981344e-08,0.008163763660099858,0.2923758158351438,3.541630756470816e-06,0.00193258211167716,0.12716306877392414,0.9715767176797143,0.3320655647924699
199,0.00020756544654441814,1.8542969114442119e-07,3.112227734708399e-08,0.007770473491855175,0.2811587705306134,3.1716282154495176e-06,0.0016864221983001694,0.1251303414165886,0.9717374607464787,0.31956772981708575
